"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,1182.640916
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,693.079843
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,701.843956
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,890.216442
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,672.357924
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,750.359745
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,772.755946
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,785.246576
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1075.915636
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1307.525952
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1373.394423
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,1524.605285
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,1685.790865
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,1832.393973
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,2169.629
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,2689.128
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,3103.332
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,2993.886
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,3125.09
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,3264.781
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,3181.477
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2013,3362.481
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2014,3457.922
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2015,3654.512
"MNE","Montenegro","Southern Europe","South-eastern Europe","Gross Domestic Product","Value Standard Local Currency","million SLC",2016,3954.212
