"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,718436
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,747037
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,791972
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,831621
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,859834
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,906926
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,940548
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1007927
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1106071
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1144543
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1193694
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,1254747
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,1335731
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,1421590
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,1496604
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,1577661
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,1657041
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1571334
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1666048
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1774063
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1827201
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,1902247
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,1994898
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,1990441
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,2025535
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,2140641
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,2235675
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,2313563
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,2220527
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,2517123
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,2813289
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,2892140
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,3018803.021849
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1992,594376.087449
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1993,579059.001031
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1994,579913.156728
"CAN","Canada","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1995,605941.036992
