"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,290070.646
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,298410.614
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,313584.511
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,330032
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,345300
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,369660
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,394839
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,420143
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,452191
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,482941
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,502901
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,514901
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,531573
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,553122
"NLD","Netherlands (Kingdom of the)","Western Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,587444
