"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,64111.815
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,72188.55
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,81865.805
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,91769.24
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,100664.108
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,111193.25
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,121086.192
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,128668.045
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,136161.171
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,147438.724
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,158902.258
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,174096.009
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,188905.2
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,194773.381
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,214298.875
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,229282.767
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,238735.403
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,234322.608
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,223590.494
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,203474.989
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,185899.164
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,178113.897
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,176071.843
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,175362.878
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,174448.185
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,177378.457
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,180615.656
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,185181.215
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,167539.518
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,184574.585
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,207854.185
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,225196.891
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,237241.642849
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1992,114602.947743
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1993,107298.866838
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1994,114985.363077
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1995,134982.298372
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1996,142499.584543
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1997,138758.506576
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1998,139614.404219
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",1999,143445.52086
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",2000,126976.195288
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",2001,132050.47472
"GRC","Greece","Southern Europe",NA,"Gross Domestic Product","Value US$","million USD",2002,150253.800086
