"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,312.74
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,4265.315
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,199490.35035
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,556945.620038
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,705128.244538
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,857762.11712
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,1018844.189822
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1053032.6331
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1099842.188272
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1253981.849616
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1452970.981327
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,1732556.070155
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,2034675.735698
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,2391859.067613
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,2832621.140758
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,3358466.67747
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,3805238.68202
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,3350328.059841
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,3690038.270155
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,4028886.704337
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,4266460.5
"ARM","Armenia","Western Asia","Eastern Europe and the Caucasus","Gross Domestic Product","Value Standard Local Currency","million SLC",2013,4555638.2
