"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,923321.056
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,927919.397
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,992367.577
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,1035595.13
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,1087146.99
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,1144172.6
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,1185217.921
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1240980.316
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1325982.579
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1372276.534
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1411479.278
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,1438893.296
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,1509674.257
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,1590078.561
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,1685240.766
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,1743144.366
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,1809720.846
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1729529.013
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1812895.797
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1848531.108
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1892937.992
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,1935555.208
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,1980261.218
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,2030205.915
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,2101520.255
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,2189589.424
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,2243542.22
"DNK","Denmark","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,2303636.685
