"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,672170
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,707734
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,745196
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,851845
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,909993
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,953405
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,998501
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1043248
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1100752
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1146135
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1191439
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,1258334
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,1322637
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,1398749
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,1472038
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,1544637
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,1593600
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1548802
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1608553
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1662590
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1713715
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,1781361
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,1862514
"GBR","United Kingdom of Great Britain and Northern Ireland","Northern Europe",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,1916451
