"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,3185000
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,3158000
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,4616000
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,5543000
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,6209810
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,6841856
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,7457508
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,7734000
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,7605000
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,8204580
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,8605700
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,8896200
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,8745500
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,9011755
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,9307908
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,9749183
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,10848040
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,11463500
"CIV","Côte d’Ivoire","Western Africa","Sub-Saharan Africa","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,13007967.057911
