"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,152099.685398
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,169704.321882
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,191354.74439
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,223064.959174
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,250838.733503
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,276426.288286
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,295251.658045
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,312044.241399
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,332218.397601
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,360447.806173
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,389318.945047
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,433411.965113
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,490664.299067
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,545847.341
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,617700
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,744809
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,895515
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1042134.5
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1206639.7
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1371078.3
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1674719.9
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2013,1860363.5
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2014,2130000
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2015,2443855.5
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2016,2709417.4
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2017,3655900
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2018,4666200
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2019,5596000
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2020,6152600
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2021,6663100
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2022,7842500
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2023,10155400
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value Standard Local Currency","million SLC",2024,13856196.283492
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1992,45789.045447
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1993,50619.966005
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1994,56527.978531
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1995,65758.036434
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1996,73961.364055
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1997,81571.756042
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1998,87146.298124
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",1999,91906.116309
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2000,95683.644418
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2001,90724.340844
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2002,86521.730139
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2003,74076.435595
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2004,79187.405118
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2005,94456.321807
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2006,107741.504113
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2007,132165.346646
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2008,164843.994478
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2009,187956.439769
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2010,214630.372041
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2011,231100.308409
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2012,276536.289418
"EGY","Egypt","Northern Africa","Southern and eastern Mediterranean","Gross Domestic Product","Value US$","million USD",2013,270782.459345
