"ISO3","Area","Item","Element","Unit","Year","value"
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,942.061598
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,974.647021
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,1036.590727
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,1117.721102
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,1179.016835
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,1314.578622
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,1376.919325
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1472.519439
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1551.086267
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1728.691045
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1865.833178
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,2092.489853
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,2331.565703
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,2540.883518
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,2755.127026
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,2887.768175
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,2789.261182
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,2644.838594
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,2602.311959
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,2607.221275
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,2481.846245
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2013,2404.538328
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2014,2462.690399
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2015,2514.508416
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2016,2616.861833
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2017,2655.758357
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2018,2725.269627
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2019,2818.42229
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2020,2531.086846
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2021,2810.965268
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2022,3210.31
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2023,3500.58
"AND","Andorra","Gross Domestic Product","Value Standard Local Currency","million SLC",2024,3671.240894
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1992,1531.034035
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1993,1274.297409
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1994,1287.524766
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1995,1491.495988
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1996,1548.787643
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1997,1493.901088
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1998,1533.515782
"AND","Andorra","Gross Domestic Product","Value US$","million USD",1999,1569.376537
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2000,1432.602741
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2001,1548.266744
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2002,1764.282829
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2003,2366.941643
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2004,2900.239979
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2005,3161.088468
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2006,3459.334253
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2007,3957.622866
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2008,4102.321137
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2009,3688.97438
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2010,3449.928336
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2011,3629.135349
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2012,3188.647941
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2013,3193.510729
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2014,3271.686127
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2015,2789.879501
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2016,2896.612509
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2017,3000.160225
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2018,3218.419456
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2019,3155.151912
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2020,2890.997547
"AND","Andorra","Gross Domestic Product","Value US$","million USD",2021,3324.641933
