"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,2683.758133
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,2937.984738
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,2948.73862
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,2923.847612
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,2999.124786
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,3418.888676
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,3868.135119
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,4015.427054
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,4267.357885
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,4371.392632
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,4591.83325
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,4571.084487
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,4616.3
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,5055.066
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,5610.253
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,6955.004944
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,9221.981701
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,11675.599765
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,11898.17494
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,12870.056395
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,14879.740997
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,16479.166495
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,17688
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,19071
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,20892
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,22866
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,24823
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,26225
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,24356
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,25164
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,29373
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,30015.900549
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,30925.744483
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1992,523.968541
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1993,567.01068
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1994,583.23205
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1995,613.998942
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1996,603.447655
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1997,680.194245
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1998,735.080621
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",1999,751.589035
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2000,746.848934
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2001,746.284513
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2002,837.920679
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2003,846.384798
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2004,839.327273
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2005,919.102909
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2006,1016.406955
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2007,1037.896307
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2008,975.123662
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2009,857.87295
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2010,985.947537
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2011,1039.497878
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2012,1085.792988
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2013,1366.622469
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2014,1387.616988
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2015,1432.410052
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2016,1568.57249
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2017,1675.429754
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2018,1784.400246
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2019,1868.775943
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2020,1382.566007
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2021,1487.188111
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2022,2057.971195
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2023,2141.222965
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$","million USD",2024,2170.029017
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1992,6929.242641
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1993,7420.731587
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1994,7548.805679
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1995,7859.13616
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1996,7650.004496
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1997,8539.736037
"SYC","Seychelles","Eastern Africa",NA,"Gross Domestic Product","Value US$ per capita","USD",1998,9106.266793
