"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,175.813389
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,134.817588
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,898.916321
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,2696.916667
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,7810.968827
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,9048.962719
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,8736.033093
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,126804.759728
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,167260.76675
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,171975.001917
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,202531
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,238878.543946
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,263344.099524
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,320476.520753
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,364100.092237
"AFG","Afghanistan","Southern Asia",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,499587.012772
