"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,346.06723
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,248.363238
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,204.698379
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,208.724217
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,246.814839
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,418.607741
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,510.980027
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,616.003407
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,644.944279
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,637.808642
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,686.682868
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,529.063491
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,643.917921
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,706.232558
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,826.647784
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,975.314515
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,1147.109911
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1219.941302
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1383.434819
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1669.520521
"LBR","Liberia","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1908.199409
