"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,741.3
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,5354.7
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,12019.2
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,16145.1
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,23399.3
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,30685.7
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,34181.4
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,48744
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,65357.9
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,73883.3
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,75366.7
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,83871.6
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,94350.7
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,100899.2
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,113800.1
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,141897.7
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,187991.9
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,201222.9
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,220369.3
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,285989.1
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,310471
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2013,355294.8
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2014,400694
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2015,435238.686521
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2016,486899.228675
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2017,548227.20233
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2018,594930.993566
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2019,654015.2
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2020,639688.6
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2021,782854.3
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2022,1020744.6
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2023,1228898.8
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency","million SLC",2024,1369366.950399
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1992,2187.267109
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1993,1892.960703
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1994,1545.056893
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1995,1491.89374
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1996,1826.706229
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1997,1767.35578
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1998,1640.373876
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",1999,1249.59837
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2000,1370.076479
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2001,1527.209964
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2002,1605.696848
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2003,1921.528579
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2004,2212.211701
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2005,2460.246796
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2006,2834.168893
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2007,3802.570572
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2008,5139.958956
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2009,4690.061344
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2010,4794.361821
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2011,6197.765942
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2012,6605.136482
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2013,7335.033799
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2014,7468.102369
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2015,6751.853115
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2016,6964.2528
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2017,7960.704639
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2018,8642.188048
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2019,9371.27524
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2020,8270.468646
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2021,9249.133946
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2022,12134.931513
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2023,13987.627975
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$","million USD",2024,15745.278691
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1992,475.460756
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1993,409.129306
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1994,332.328546
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1995,316.506029
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1996,381.925881
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1997,364.554074
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1998,334.238773
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",1999,251.499772
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2000,272.644141
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2001,301.108707
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2002,313.842285
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2003,372.431014
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2004,425.176681
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2005,468.946074
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2006,536.525202
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2007,715.661059
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2008,962.085203
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2009,868.850468
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2010,873.009998
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2011,1107.825037
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2012,1159.503985
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2013,1265.252287
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2014,1266.140698
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2015,1124.955991
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2016,1140.09932
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2017,1279.82529
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2018,1362.748859
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2019,1443.058936
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2020,1241.040744
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2021,1356.0828529999999
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2022,1744.580415
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2023,1977.464809
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value US$ per capita","USD",2024,2191.102
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1992,270192.541622
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1993,228422.589821
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1994,182543.549847
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1995,172642.71284
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1996,184873.590007
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1997,203204.275804
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1998,207515.935762
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1999,215102.281357
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2000,226811.0226
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2001,238893.539593
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2002,238852.152198
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2003,255644.158859
"KGZ","Kyrgyzstan","Central Asia","Central Asia","Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2004,273607.702906
