"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,2239.144822
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,2550.012841
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,2835.213728
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,3240.715173
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,3848.134224
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,4488.234138
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,4722.6528
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,5219.843452
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,5705.224684
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,6482.352207
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,7378.965999
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,7814.739005
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,8498.226517
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,9275.372777
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,10313.272498
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,11851.232422
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,14596.777344
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,14751.776367
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,16357.954102
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,18726.255859
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,20346.890625
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,22840.746094
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,26492.017578
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,30107.080078
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,31102.390625
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,30734.567087
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,33829.186825
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,34541.887601
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,33802.061780000004
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,35648.093412
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,38517.722284
"LSO","Lesotho","Southern Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,39076.923967
