"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,22428.143551
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,27067.667502
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,34431.972297
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,44745.339371
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,56980.60747
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,73155.927758
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,84031.573163
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,91974.476342
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,106654.296171
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,118416.096815
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,129166.448666
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,142817.8
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,161507.5
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,183747
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,206288.4
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,233567.3
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,262416.8
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,275631.7
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,299286
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,335028
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,361348
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,376540
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,414634
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,460405
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,495922
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,543403
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,575285
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,609827
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,574041.8
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,675932.7
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,769494.1
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,846309.2
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,917492.519308
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1992,4079.389505
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1993,4182.541753
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1994,4094.775274
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1995,4724.464403
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1996,4867.931219
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1997,5625.875579
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1998,6278.033544
"HND","Honduras","Central America",NA,"Gross Domestic Product","Value US$","million USD",1999,6471.074864
