"ISO3","Area","Item","Element","Unit","Year","value"
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,39179
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,45141
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,50239
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,56142
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,57174
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,57961
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,54238
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,52328
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,54369
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,55112
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,59220
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,66147
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,85382
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,97415
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,119014
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,148181
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,168639
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,172363
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,225997
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,295438
"MAC","China, Macao Special Administrative Region","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,345080
