"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,937143.866447
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,920386.897651
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,1116069.516727
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,1213703.095247
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,1331704.007658
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,1399157.038991
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,1615852.342988
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1659016.494412
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1673730.77264
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1876541.43991
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,2034662.08102
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,2089024.601268
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,2083198.781581
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,2418864
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,2596972
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,2762961
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,3247835
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,3403683
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,3779678
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,4058432
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,4679848
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,5013245
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,5377790
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,5725216
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,6162425
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,6494707.270906
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,7114526.29688
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,7567896.263765
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,7910954.533133
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,8270826.124065
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,9627015.3531
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,10202000
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,11649328.586165
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value US$","million USD",1992,3540.509618
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value US$","million USD",1993,3250.383223
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value US$","million USD",1994,2010.194664
"NER","Niger","Western Africa",NA,"Gross Domestic Product","Value US$","million USD",1995,2431.547476
