"ISO3","Area","Item","Element","Unit","Year","value"
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,631.96
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,662.92
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,713.81
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,741.21
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,789.17
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,818.07
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,870.51
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,895.75
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,900.37
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,918.55
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,899.63
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,926.94
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,991.44
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,983.49
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,1053.68
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,1137.71
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,1237.11
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1320.5
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1333.33
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1352.77
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1312.19
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2013,1345.4
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2014,1404.56
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2015,1459.99
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2016,1555.82
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2017,1405.89
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2018,1497.88
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2019,1651.15
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2020,1367.86
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2021,1499.22
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2022,1640.09
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2023,1757.35
"DMA","Dominica","Gross Domestic Product","Value Standard Local Currency","million SLC",2024,1889.868233
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1992,234.059259
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1993,245.525926
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1994,264.374074
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1995,274.522222
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1996,292.285185
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1997,302.988889
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1998,322.411111
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",1999,331.759259
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2000,333.47037
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2001,340.203704
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2002,333.196296
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2003,343.311111
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2004,367.2
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2005,364.255556
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2006,390.251852
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2007,421.374074
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2008,458.188889
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2009,489.074074
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2010,493.825926
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2011,501.025926
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2012,485.996296
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2013,498.296296
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2014,520.207407
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2015,540.737037
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2016,576.22963
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2017,520.7
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2018,554.77037
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2019,611.537037
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2020,506.614815
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2021,555.266667
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2022,607.440741
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2023,650.87037
"DMA","Dominica","Gross Domestic Product","Value US$","million USD",2024,699.951197
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1992,3376.260501
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1993,3536.181557
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1994,3805.230172
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1995,3951.751113
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1996,4210.99532
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1997,4372.19713
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1998,4664.208943
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",1999,4817.216028
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",2000,4867.398963
"DMA","Dominica","Gross Domestic Product","Value US$ per capita","USD",2001,4981.8958490000005
