"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,2150.214657
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,2290.22135
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,2382.30629
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,2556.766532
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,2714
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,2932.715906
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,3130.46
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,3324.9
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,3480.218951
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,3680.483
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,3937.228
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,4186.525
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,4484.702566
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,4868.135685
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,5368.123
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,6085.08898
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,6578.290955
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,6524.29266
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,6634.525827
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,6312.690956
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,6378.187595
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,6465.755979
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,6413.988211
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,6654.541405
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,6899.911485
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,7119.542274
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,7225.976889
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,7423.464867
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,6887.146767
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,7289.488526
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,7827.980133
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,8141.7
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,8485.446289
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1992,2150.214657
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1993,2290.22135
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1994,2382.30629
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1995,2556.766532
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1996,2714
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1997,2932.715906
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1998,3130.46
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",1999,3324.9
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2000,3480.218951
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2001,3680.483
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2002,3937.228
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2003,4186.525
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2004,4484.702566
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2005,4868.135685
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2006,5368.123
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2007,6085.08898
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2008,6578.290955
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2009,6524.29266
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2010,6634.525827
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2011,6312.690956
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2012,6378.187595
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2013,6465.755979
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2014,6413.988211
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2015,6654.541405
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2016,6899.911485
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2017,7119.542274
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2018,7225.976889
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2019,7423.464867
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2020,6887.146767
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2021,7289.488526
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2022,7827.980133
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2023,8141.7
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$","million USD",2024,8485.446289
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1992,36814.016299
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1993,38939.078134
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1994,40245.739264
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1995,42951.736319
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1996,45374.751308
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1997,48734.830683
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1998,51624.957741
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",1999,54395.536978
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2000,56542.496828
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2001,59489.764416
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2002,63358.056081
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2003,67106.802808
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2004,71692.151962
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2005,77628.098499
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2006,85434.091687
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2007,96574.151199
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2008,103923.268825
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2009,102639.702037
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2010,104111.004653
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2011,99049.793371
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2012,100213.487022
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2013,101705.207028
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2014,100961.579924
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2015,104856.199311
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2016,108748.220762
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2017,111980.343575
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2018,113204.820369
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2019,115798.038701
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2020,106973.172113
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2021,112756.597667
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2022,120898.246801
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2023,125841.602522
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value US$ per capita","USD",2024,131279.482785
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1992,4431.022269
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1993,4538.374435
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1994,4610.091956
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1995,4858.86211
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1996,5047.120606
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1997,5279.578261
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1998,5486.000658
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",1999,5671.966782
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2000,5841.195956
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2001,6263.00332
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2002,6170.449541
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2003,6380.905193
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2004,6531.357323
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2005,6640.717158
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2006,6946.601186
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2007,7405.680349
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2008,7728.451859
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2009,7500.2459930000005
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2010,7543.950595
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2011,7261.59981
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2012,6876.350422
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2013,6857.116814
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2014,6603.33011
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2015,6654.541405
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2016,6610.807233
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2017,6849.551059
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2018,6819.906416
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2019,6840.793341
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2020,6372.68698
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2021,6718.028046
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2022,7150.07415
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2023,7143.294019
"BMU","Bermuda","Northern America",NA,"Gross Domestic Product","Value Standard Local Currency, 2015 prices","million SLC",2024,7288.412109
