"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,707.071357
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,15500.396925
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,382743.194346
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,705991.552861
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,854763.607812
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,952089.196089
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,1002351.019213
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,1087710.456054
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,1199092.07094
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,1315755.467831
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,1488787.255158
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,1717950.396424
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,1957751.212963
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,2170584.503476
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,2409449.921543
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,2720262.937561
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,3109803.088949
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,3333039.355181
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,3885846.999837
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,4376381.999854
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,4814759.999634
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,5331618.999627
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,5778953.000009
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,5995786.999726
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,6269328.000659
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,6585479.00014
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,7004140.999893
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,7389130.999453
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2020,7609597.000576
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2021,9012141.999284
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2022,10079676.679176
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2023,10943344.667905
"BRA","Brazil","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2024,11738425.494576
