"ISO3","Area","Item","Element","Unit","Year","value"
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1992,4010088.512419
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1993,4225774.660463
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1994,4525556.754505
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1995,5214977.510913
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1996,5526408.067463
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1997,5886897.783251
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1998,6068046.134976
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",1999,6592121.962177
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2000,7458153.221593
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2001,7948831.272716
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2002,8060552.02122
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2003,9459699.334162
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2004,11282722.074612
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2005,14807352.690433
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2006,21727824.157302
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2007,26369931.926923
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2008,32047000.969624
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2009,32248417.679279
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2010,39243443.636211
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2011,45175656.160999
"GIN","Guinea","Gross Domestic Product","Value Standard Local Currency","million SLC",2012,53358077.679796
