"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,245609.21362
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,256302.6041
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,278990.05264
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,279631.500015
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,294931.195727
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,317373.812723
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,323973.037186
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,307256.456939
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,307994.15935
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,291189.050913
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,338745.920264
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,407376.36783
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,485115.194725
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,582538.172936
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,715904.271734
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,896980.174072
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,1149646.090584
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,1247929.268926
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1661720.925944
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,2179024.103632
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,2637913.848214
"ARG","Argentina","South America",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,3348308.488228
