"ISO3","Area","UN Region","EBRD Region","Item","Element","Unit","Year","value"
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1992,391022.450574
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1993,378864.566591
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1994,494451.306455
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1995,582516.447328
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1996,539401.995927
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1997,572666.67798
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1998,597099.63037
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",1999,643862.915713
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2000,681241.749917
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2001,714688.640315
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2002,722971.026819
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2003,693089.191258
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2004,702022.68305
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2005,745210
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2006,803945
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2007,841079
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2008,910457
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2009,972276.07
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2010,1060141.63
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2011,1148895.96
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2012,1281561
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2013,835453.491
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2014,935577.55
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2015,1002592.18
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2016,1081516.42
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2017,1203324
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2018,1233634.69
"CAF","Central African Republic","Middle Africa",NA,"Gross Domestic Product","Value Standard Local Currency","million SLC",2019,1301484.925
