"de_recipientcode","donor_name","flow_name","sector_group","year","usd_disbursement","usd_disbursement_defl"
"SLV","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2019,0,0
"SLV","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2020,1.202941,1.298355
"SLV","Adaptation Fund","ODA Grants","General Environment Protection",2023,0.919,0.919
"SLV","Adaptation Fund","ODA Grants","Other Multisector",2022,0,0
"SLV","Adaptation Fund","ODA Grants","Other Multisector",2023,0.919,0.919
"SLV","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2019,0,0
"SLV","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2020,0.515546,0.556438
"SLV","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2021,0.04,0.040694
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2017,0,0
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2018,0.014,0.016735
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2019,0.011667,0.013719
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2020,0.16,0.185683
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2021,0.23298000000000002,0.25857
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2022,0.05,0.051799
"SLV","Arcus Foundation","Private Development Finance","Government & Civil Society",2023,0.05,0.05
"SLV","Australia","ODA Grants","Agriculture, Forestry, Fishing",2012,0.103765,0.089023
"SLV","Australia","ODA Grants","Agriculture, Forestry, Fishing",2017,0.006659,0.007323
"SLV","Australia","ODA Grants","Agriculture, Forestry, Fishing",2023,0.011268,0.011268
"SLV","Australia","ODA Grants","Development Food Assistance",2013,0.655927,0.596004
"SLV","Australia","ODA Grants","Disaster Prevention & Preparedness",2012,0.611676,0.524773
"SLV","Australia","ODA Grants","Education",2009,7.29e-4,9.09e-4
"SLV","Australia","ODA Grants","Government & Civil Society",2016,0.048524,0.056959
"SLV","Australia","ODA Grants","Government & Civil Society",2017,0.006364,0.006998
"SLV","Australia","ODA Grants","Government & Civil Society",2018,0.051671,0.056972999999999996
"SLV","Australia","ODA Grants","Government & Civil Society",2019,0.025999,0.029806
"SLV","Australia","ODA Grants","Government & Civil Society",2021,0.01206,0.011958
"SLV","Australia","ODA Grants","Health",2022,0.008295,0.008229
"SLV","Australia","ODA Grants","Health",2023,1.86e-4,1.86e-4
"SLV","Australia","ODA Grants","Other Multisector",2000,0.002896,0.006773
"SLV","Australia","ODA Grants","Other Multisector",2001,0.005684,0.0144
"SLV","Australia","ODA Grants","Other Multisector",2006,0.01173,0.016903
"SLV","Australia","ODA Grants","Other Multisector",2007,0.045066999999999996,0.055964
"SLV","Australia","ODA Grants","Other Multisector",2009,7.1e-5,8.8e-5
"SLV","Australia","ODA Grants","Other Multisector",2011,0.092824,0.079344
"SLV","Australia","ODA Grants","Other Multisector",2012,0.23537899999999998,0.201936
"SLV","Australia","ODA Grants","Other Multisector",2013,0.19451900000000003,0.176751
"SLV","Australia","ODA Grants","Other Multisector",2014,0.184991,0.17941000000000001
"SLV","Australia","ODA Grants","Other Multisector",2015,0.334368,0.391837
"SLV","Australia","ODA Grants","Other Multisector",2016,0.11310500000000001,0.132765
"SLV","Australia","ODA Grants","Other Multisector",2017,2.176841,2.393775
"SLV","Australia","ODA Grants","Other Multisector",2018,3.2e-5,3.5e-5
"SLV","Australia","ODA Grants","Other Multisector",2020,0.009195,0.010518
"SLV","Australia","ODA Grants","Other Social Infrastructure & Services",2001,0,0
"SLV","Australia","ODA Grants","Other Social Infrastructure & Services",2016,0.013045,0.015313
"SLV","Australia","ODA Grants","Other Social Infrastructure & Services",2019,0.016483,0.018897
"SLV","Australia","ODA Grants","Water Supply & Sanitation",2016,0.001279,0.001501
"SLV","Australia","ODA Grants","Water Supply & Sanitation",2017,0.006679,0.007345
"SLV","Australia","ODA Grants","Water Supply & Sanitation",2018,0.019578,0.021587
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",1996,0.01796,0.025032
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",1997,0.358279,0.568666
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",1999,0.28052900000000003,0.468041
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2001,0.015424,0.029624
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2002,0.045236,0.081673
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2003,0.066173,0.098395
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2004,0.036092,0.047999
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2005,0.455071,0.590047
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2006,0.588201,0.7401850000000001
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2007,0.318253,0.359147
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2008,0.149338,0.15698499999999999
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2009,0.25291299999999994,0.270681
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2010,0.056588,0.063098
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2012,0.046254,0.05115
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2013,0.428737,0.45136299999999996
"SLV","Austria","ODA Grants","Agriculture, Forestry, Fishing",2014,0.429362,0.443593
