"de_recipientcode","donor_name","flow_name","sector_group","year","usd_disbursement","usd_disbursement_defl"
"EGY","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2021,0.760654,0.773847
"EGY","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2023,0.5265,0.5265
"EGY","Adaptation Fund","ODA Grants","Development Food Assistance",2012,1.617003,1.705826
"EGY","Adaptation Fund","ODA Grants","Development Food Assistance",2015,2.288762,2.636516
"EGY","Adaptation Fund","ODA Grants","Development Food Assistance",2016,2.029519,2.361881
"EGY","Adaptation Fund","ODA Grants","Development Food Assistance",2019,0.100002,0.111224
"EGY","Adaptation Fund","ODA Grants","Other Multisector",2020,0,0
"EGY","Adaptation Fund","ODA Grants","Other Multisector",2023,0.5265,0.5265
"EGY","Arab Fund (AFESD)","ODA Grants","Agriculture, Forestry, Fishing",2018,0.165618,0.181169
"EGY","Arab Fund (AFESD)","ODA Loans","Disaster Prevention & Preparedness",2017,0,0
"EGY","Arab Fund (AFESD)","ODA Loans","Energy",2023,0,0
"EGY","Arab Fund (AFESD)","ODA Loans","Other Multisector",2018,0,0
"EGY","Arab Fund (AFESD)","ODA Loans","Other Multisector",2019,0,0
"EGY","Australia","ODA Grants","Agriculture, Forestry, Fishing",2022,0.016611,0.01648
"EGY","Australia","ODA Grants","Education",2021,0.054873,0.054408
"EGY","Australia","ODA Grants","Education",2022,0.023755000000000002,0.023567
"EGY","Australia","ODA Grants","Education",2023,0.064763,0.064763
"EGY","Australia","ODA Grants","Health",2022,0.12084500000000001,0.119892
"EGY","Australia","ODA Grants","Health",2023,0.02115,0.02115
"EGY","Austria","ODA Grants","Agriculture, Forestry, Fishing",2019,1.904849,2.148616
"EGY","Austria","ODA Grants","Agriculture, Forestry, Fishing",2020,1.705228,1.8418
"EGY","Austria","ODA Grants","Agriculture, Forestry, Fishing",2021,1.024098,1.046062
"EGY","Austria","ODA Grants","Agriculture, Forestry, Fishing",2022,0,0
"EGY","Austria","ODA Grants","Business & Other Services",2018,0.061962,0.067257
"EGY","Austria","ODA Grants","Business & Other Services",2019,0.09784699999999999,0.110369
"EGY","Austria","ODA Grants","Energy",2011,0.037977,0.039612
"EGY","Austria","ODA Grants","Energy",2012,0.14582,0.161255
"EGY","Austria","ODA Grants","Energy",2013,0.023517,0.024758
"EGY","Austria","ODA Grants","Energy",2014,0.11913499999999999,0.123083
"EGY","Austria","ODA Grants","Energy",2015,0.33834,0.408912
"EGY","Austria","ODA Grants","Energy",2016,0.27672800000000003,0.32954999999999995
"EGY","Austria","ODA Grants","Energy",2017,0.174176,0.201497
"EGY","Austria","ODA Grants","Energy",2018,0.33130000000000004,0.359615
"EGY","Austria","ODA Grants","Energy",2019,0.128071,0.14446
"EGY","Austria","ODA Grants","Energy",2020,0.05144,0.05556
"EGY","Austria","ODA Grants","Transport & Storage",2022,0.759806,0.833085
"EGY","Austria","Other Official Flows (non Export Credit)","Agriculture, Forestry, Fishing",2019,0,0
"EGY","Austria","Other Official Flows (non Export Credit)","Agriculture, Forestry, Fishing",2020,0,0
"EGY","Austria","Other Official Flows (non Export Credit)","Agriculture, Forestry, Fishing",2021,0,0
"EGY","Austria","Other Official Flows (non Export Credit)","Agriculture, Forestry, Fishing",2022,0,0
"EGY","Austria","Other Official Flows (non Export Credit)","Energy",2019,0,0
"EGY","Austria","Other Official Flows (non Export Credit)","Energy",2020,2.1570709999999997,2.329832
"EGY","Austria","Other Official Flows (non Export Credit)","Energy",2021,0,0
"EGY","Austria","Other Official Flows (non Export Credit)","Energy",2022,0,0
