"de_recipientcode","donor_name","flow_name","sector_group","year","usd_disbursement","usd_disbursement_defl"
"PAN","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2017,1.6594380000000002,1.8913739999999999
"PAN","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2020,1.148214,1.2392880000000002
"PAN","Adaptation Fund","ODA Grants","Energy",2017,0.553146,0.630458
"PAN","Adaptation Fund","ODA Grants","Energy",2020,0.382738,0.413096
"PAN","Adaptation Fund","ODA Grants","General Environment Protection",2017,0.553146,0.630458
"PAN","Adaptation Fund","ODA Grants","General Environment Protection",2020,0.382738,0.413096
"PAN","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2017,2.765731,3.15229
"PAN","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2020,1.913691,2.06548
"PAN","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2022,0.608714,0.637974
"PAN","Australia","ODA Grants","Education",2022,0.008295,0.008229
"PAN","Australia","ODA Grants","Education",2023,1.86e-4,1.86e-4
"PAN","Australia","ODA Grants","Government & Civil Society",2021,0.01206,0.011958
"PAN","Australia","ODA Grants","Government & Civil Society",2023,0.02268,0.02268
"PAN","Australia","ODA Grants","Other Multisector",2012,0.050001,0.042897
"PAN","Australia","ODA Grants","Other Multisector",2013,0.067849,0.061651
"PAN","Austria","Other Official Flows (non Export Credit)","Energy",2019,0,0
"PAN","Austria","Other Official Flows (non Export Credit)","Energy",2020,0,0
"PAN","Austria","Other Official Flows (non Export Credit)","Energy",2021,0,0
"PAN","Austria","Other Official Flows (non Export Credit)","Energy",2022,0,0
"PAN","Bezos Earth Fund","Private Development Finance","General Environment Protection",2022,1.9625,2.033119
"PAN","Canada","ODA Grants","Agriculture, Forestry, Fishing",2011,1.091902,1.056529
"PAN","Canada","ODA Grants","General Environment Protection",2010,0.003582,0.003727
"PAN","Canada","ODA Grants","General Environment Protection",2011,0.012021,0.011632
"PAN","Canada","ODA Grants","General Environment Protection",2012,0.011039,0.01066
"PAN","Canada","ODA Grants","General Environment Protection",2013,0.026538,0.025972
"PAN","Canada","ODA Grants","General Environment Protection",2018,0.123582,0.143381
"PAN","Canada","ODA Grants","General Environment Protection",2019,0.119807,0.140149
"PAN","Canada","ODA Grants","General Environment Protection",2020,0.015248000000000001,0.017835999999999998
"PAN","Canada","ODA Grants","Other Multisector",2010,0.001932,0.00201
"PAN","Canada","ODA Grants","Other Multisector",2011,0.006471,0.006261
"PAN","Canada","ODA Grants","Other Multisector",2012,0.005945,0.005741
"PAN","Canada","ODA Grants","Other Multisector",2013,0.001223,0.001197
"PAN","Canada","ODA Grants","Other Multisector",2020,0,0
"PAN","Canada","ODA Grants","Other Multisector",2021,0.002288,0.002324
"PAN","Canada","ODA Grants","Water Supply & Sanitation",2017,0.177059,0.20914
"PAN","Canada","ODA Grants","Water Supply & Sanitation",2018,0.02702,0.031348
"PAN","Canada","ODA Grants","Water Supply & Sanitation",2019,0.017097,0.019999
"PAN","Canada","ODA Loans","Energy",2020,0,0
"PAN","Canada","Other Official Flows (non Export Credit)","Energy",2020,14.986579,17.530945
"PAN","Canada","Private Sector Instruments (PSI)","Banking & Financial Services",2023,0,0
"PAN","David and Lucile Packard Foundation","Private Development Finance","General Environment Protection",2021,0.05,0.055492
"PAN","David and Lucile Packard Foundation","Private Development Finance","General Environment Protection",2022,0.02,0.02072
"PAN","Denmark","ODA Grants","Unallocated / Unspecified",2022,0.025986,0.025677
"PAN","Denmark","ODA Grants","Unallocated / Unspecified",2023,0.017795,0.017795
"PAN","EU Institutions","ODA Grants","Energy",2020,2.23755,2.413878
"PAN","EU Institutions","ODA Grants","Energy",2022,2.826943,3.078706
"PAN","EU Institutions","ODA Grants","Population Policies/Programmes",2009,0.242863,0.245893
"PAN","Finland","ODA Grants","Agriculture, Forestry, Fishing",2008,0.020066,0.020481
"PAN","Finland","ODA Grants","Agriculture, Forestry, Fishing",2009,0.004843,0.005031
"PAN","Finland","ODA Grants","Other Multisector",2015,0.011181,0.012984
"PAN","Food and Agriculture Organisation","ODA Grants","Agriculture, Forestry, Fishing",2018,0.060848,0.06656100000000001
"PAN","Food and Agriculture Organisation","ODA Grants","Agriculture, Forestry, Fishing",2019,0.037688,0.041918
"PAN","Food and Agriculture Organisation","ODA Grants","Other Multisector",2020,0.012745,0.013756000000000001
"PAN","Food and Agriculture Organisation","ODA Grants","Other Multisector",2021,0.02507,0.025505
"PAN","Ford Foundation","Private Development Finance","Government & Civil Society",2020,0.091667,0.106381
"PAN","Ford Foundation","Private Development Finance","Government & Civil Society",2021,1.033167,1.146654
"PAN","Ford Foundation","Private Development Finance","Government & Civil Society",2022,0.9765,1.011638
"PAN","France","ODA Grants","Energy",2020,0,0
"PAN","France","ODA Grants","Energy",2021,1.182592,1.175442
"PAN","France","ODA Grants","Energy",2022,0,0
"PAN","France","ODA Grants","Other Multisector",2017,0.00142,0.00158
"PAN","France","ODA Grants","Other Multisector",2018,0.001441,0.001514
"PAN","France","ODA Loans","Industry, Mining, Construction",2019,19.940234,21.824827
"PAN","France","Other Official Flows (non Export Credit)","Banking & Financial Services",2018,0,0
"PAN","France","Other Official Flows (non Export Credit)","Banking & Financial Services",2022,0,0
"PAN","France","Other Official Flows (non Export Credit)","Industry, Mining, Construction",2018,0,0
