"de_recipientcode","donor_name","flow_name","sector_group","year","usd_disbursement","usd_disbursement_defl"
"BIH","Australia","ODA Grants","Agriculture, Forestry, Fishing",2022,0.001787,0.001773
"BIH","Australia","ODA Grants","Agriculture, Forestry, Fishing",2023,0.003433,0.003433
"BIH","Australia","ODA Grants","Education",2021,0.010843,0.010752
"BIH","Australia","ODA Grants","Education",2022,0.013629000000000002,0.013521000000000002
"BIH","Australia","ODA Grants","Education",2023,0.00709,0.00709
"BIH","Australia","ODA Grants","Government & Civil Society",2021,0.011467999999999999,0.011371
"BIH","Australia","ODA Grants","Government & Civil Society",2022,0.007541000000000001,0.007481
"BIH","Australia","ODA Grants","Government & Civil Society",2023,1.68e-4,1.68e-4
"BIH","Australia","ODA Grants","Health",2022,0.001787,0.001773
"BIH","Australia","ODA Grants","Health",2023,0.003433,0.003433
"BIH","Australia","ODA Grants","Other Social Infrastructure & Services",2022,0.002514,0.002494
"BIH","Australia","ODA Grants","Other Social Infrastructure & Services",2023,5.6e-5,5.6e-5
"BIH","Austria","ODA Grants","Business & Other Services",2019,0,0
"BIH","Austria","ODA Grants","Business & Other Services",2020,0.035122,0.037935
"BIH","Austria","ODA Grants","Business & Other Services",2022,0.027222,0.029847
"BIH","Austria","ODA Grants","Energy",2012,0,0
"BIH","Austria","ODA Grants","Energy",2016,0,0
"BIH","Austria","ODA Grants","Energy",2017,0.07544,0.087274
"BIH","Austria","Other Official Flows (non Export Credit)","Energy",2019,11.194448,12.627019
"BIH","Austria","Other Official Flows (non Export Credit)","Energy",2020,0,0
"BIH","Austria","Other Official Flows (non Export Credit)","Energy",2021,0,0
"BIH","Austria","Other Official Flows (non Export Credit)","Energy",2022,0,0
"BIH","Austria","Private Sector Instruments (PSI)","Energy",2023,0,0
"BIH","Belgium","ODA Grants","Health",2011,0.091769,0.094651
"BIH","Council of Europe Development Bank","ODA Loans","Banking & Financial Services",2020,0.569801,0.614996
"BIH","Council of Europe Development Bank","ODA Loans","Energy",2019,0.839584,0.933801
