"de_recipientcode","donor_name","flow_name","sector_group","year","usd_disbursement","usd_disbursement_defl"
"ALB","Adaptation Fund","ODA Grants","Other Multisector",2021,0.666654,0.678216
"ALB","Adaptation Fund","ODA Grants","Other Multisector",2022,0.620784,0.650624
"ALB","Australia","ODA Grants","Agriculture, Forestry, Fishing",2017,0.001277,0.001404
"ALB","Australia","ODA Grants","Agriculture, Forestry, Fishing",2019,0.011099,0.012724
"ALB","Australia","ODA Grants","Development Food Assistance",2017,0.00193,0.002122
"ALB","Australia","ODA Grants","Education",2016,0.007671,0.009005
"ALB","Australia","ODA Grants","Education",2018,0.011137,0.01228
"ALB","Australia","ODA Grants","Education",2019,0.022328,0.025598
"ALB","Australia","ODA Grants","Government & Civil Society",2012,2.08e-4,1.78e-4
"ALB","Australia","ODA Grants","Government & Civil Society",2016,0.011945,0.014022
"ALB","Australia","ODA Grants","Government & Civil Society",2017,0.001036,0.00114
"ALB","Australia","ODA Grants","Government & Civil Society",2018,0.022773,0.02511
"ALB","Australia","ODA Grants","Government & Civil Society",2019,0.009928,0.011382
"ALB","Australia","ODA Grants","Government & Civil Society",2021,0.014025,0.013907
"ALB","Australia","ODA Grants","Government & Civil Society",2022,0.012568,0.012468
"ALB","Australia","ODA Grants","Government & Civil Society",2023,2.81e-4,2.81e-4
"ALB","Australia","ODA Grants","Industry, Mining, Construction",2016,0.156939,0.184218
"ALB","Australia","ODA Grants","Industry, Mining, Construction",2017,0.177641,0.195344
"ALB","Australia","ODA Grants","Other Multisector",2008,0.005966,0.007062
"ALB","Australia","ODA Grants","Other Multisector",2009,0.012288,0.015321
"ALB","Australia","ODA Grants","Other Multisector",2010,0.011196,0.011273
"ALB","Australia","ODA Grants","Other Multisector",2011,0.014391,0.012301
"ALB","Australia","ODA Grants","Other Multisector",2012,0.018138,0.015561
"ALB","Australia","ODA Grants","Other Multisector",2013,0.011187,0.010165
"ALB","Australia","ODA Grants","Other Multisector",2015,0.12348100000000001,0.144704
"ALB","Australia","ODA Grants","Other Multisector",2016,0.05204,0.061086
"ALB","Australia","ODA Grants","Other Multisector",2017,0.001134,0.001247
"ALB","Australia","ODA Grants","Other Multisector",2020,0.018657,0.021341
"ALB","Australia","ODA Grants","Other Social Infrastructure & Services",2001,0.012401,0.031419
"ALB","Australia","ODA Grants","Other Social Infrastructure & Services",2017,7.51e-4,8.26e-4
"ALB","Australia","ODA Grants","Water Supply & Sanitation",2018,0.011364,0.01253
"ALB","Austria","ODA Grants","Administrative Costs of Donors",1998,0,0
"ALB","Austria","ODA Grants","Administrative Costs of Donors",1999,0.004646,0.007751
"ALB","Austria","ODA Grants","Administrative Costs of Donors",2000,0.09677699999999999,0.18415199999999998
"ALB","Austria","ODA Grants","Administrative Costs of Donors",2001,0.065407,0.12561899999999998
"ALB","Austria","ODA Grants","Administrative Costs of Donors",2018,0.155984,0.169315
"ALB","Austria","ODA Grants","Agriculture, Forestry, Fishing",2002,0.00377,0.006806
"ALB","Austria","ODA Grants","Agriculture, Forestry, Fishing",2003,0.18077000000000001,0.268794
