"de_recipientcode","donor_name","flow_name","sector_group","year","usd_disbursement","usd_disbursement_defl"
"RWA","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2022,0,0
"RWA","Adaptation Fund","ODA Grants","Agriculture, Forestry, Fishing",2023,0.1362,0.1362
"RWA","Adaptation Fund","ODA Grants","Other Multisector",2013,3.24992,3.38292
"RWA","Adaptation Fund","ODA Grants","Other Multisector",2015,3.624493,4.175197
"RWA","Adaptation Fund","ODA Grants","Other Multisector",2016,2.120083,2.467276
"RWA","Adaptation Fund","ODA Grants","Other Multisector",2018,0.824464,0.901881
"RWA","Adaptation Fund","ODA Grants","Transport & Storage",2022,0,0
"RWA","Adaptation Fund","ODA Grants","Transport & Storage",2023,0.0227,0.0227
"RWA","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2022,0.350196,0.367029
"RWA","Adaptation Fund","ODA Grants","Water Supply & Sanitation",2023,0.0681,0.0681
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2010,0.001375,0.001385
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2012,0.041187,0.035335
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2015,0.166046,0.194585
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2016,0.018435,0.021639
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2020,0.350479,0.400904
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2021,1.326116,1.314894
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2022,0.34760199999999997,0.34486100000000003
"RWA","Australia","ODA Grants","Agriculture, Forestry, Fishing",2023,0.229861,0.229861
"RWA","Australia","ODA Grants","Banking & Financial Services",2010,1.26e-4,1.26e-4
"RWA","Australia","ODA Grants","Banking & Financial Services",2021,0.071812,0.071204
"RWA","Australia","ODA Grants","Banking & Financial Services",2023,1.19e-4,1.19e-4
"RWA","Australia","ODA Grants","Development Food Assistance",2010,4.35e-4,4.38e-4
"RWA","Australia","ODA Grants","Development Food Assistance",2016,0.127875,0.150102
"RWA","Australia","ODA Grants","Disaster Prevention & Preparedness",2021,0.022055,0.021869
"RWA","Australia","ODA Grants","Education",2010,3.66e-4,3.6899999999999997e-4
"RWA","Australia","ODA Grants","Education",2021,0.05675,0.05627
"RWA","Australia","ODA Grants","Education",2023,0.020324000000000002,0.020324000000000002
"RWA","Australia","ODA Grants","Energy",2023,0.028646,0.028646
"RWA","Australia","ODA Grants","General Environment Protection",2010,1.23e-4,1.24e-4
"RWA","Australia","ODA Grants","General Environment Protection",2013,0.140687,0.127834
"RWA","Australia","ODA Grants","General Environment Protection",2021,0.029271,0.029023
"RWA","Australia","ODA Grants","General Environment Protection",2022,0.057791,0.057335
"RWA","Australia","ODA Grants","General Environment Protection",2023,5.960000000000001e-4,5.960000000000001e-4
"RWA","Australia","ODA Grants","Government & Civil Society",2010,7.75e-4,7.79e-4
"RWA","Australia","ODA Grants","Government & Civil Society",2021,0.138044,0.136875
"RWA","Australia","ODA Grants","Government & Civil Society",2022,0.147907,0.14673999999999998
"RWA","Australia","ODA Grants","Government & Civil Society",2023,0.017403,0.017403
"RWA","Australia","ODA Grants","Health",2010,3.63e-4,3.66e-4
"RWA","Australia","ODA Grants","Health",2021,0.097741,0.096914
"RWA","Australia","ODA Grants","Health",2023,1.65e-4,1.65e-4
"RWA","Australia","ODA Grants","Industry, Mining, Construction",2010,1.41e-4,1.42e-4
