"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1992,317531464.4,221913280,2099861.6,93518322.8,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1993,330967237.59999996,233796389.99999997,1898383.5999999999,95272464,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1994,360508810.3,257773100,2077474.2999999998,100658236,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1995,363983898.9,265704019.99999997,2109846.9,96170032,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1996,373778154.90000004,269744740.00000006,2263721.7,101769693.19999999,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1997,365769082.79999995,260780549.99999994,2429819.1999999997,102558713.60000001,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1998,389537247.90000004,299030650.00000006,2583610.3,87922987.6,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",1999,461470484.5,370866010,2619245.6999999997,87985228.8,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2000,460655238.9,359033410,2179851.3,99441977.6,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2001,479743821.2,386106430,2217228.8,91420162.4,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2002,484022356.6,388162680,2236376.2,93623300.39999999,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2003,524481194.40000004,404394850.00000006,2367733.6,117718610.8,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2004,551307578,432008620,2457542.4,116841415.6,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2005,581312437.2,453174089.90000004,2660592.0999999996,125477755.2,NA
"IRN","Iran (Islamic Republic of)","Energy","Not agri-food","yes","no",2006,629217761.1999999,492958829.99999994,2889037.2,133369894,NA
