"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"IND","India","Energy","Not agri-food","yes","no",1992,775284696.5,10321210.5,87519726,NA
"IND","India","Energy","Not agri-food","yes","no",1993,796222956.4,10661378,84901118.4,NA
"IND","India","Energy","Not agri-food","yes","no",1994,841422464,11115822.8,86335771.2,NA
"IND","India","Energy","Not agri-food","yes","no",1995,893346284.8000001,11779098.4,91488146.39999999,NA
"IND","India","Energy","Not agri-food","yes","no",1996,959356521.3000001,12360140.1,93306931.2,NA
"IND","India","Energy","Not agri-food","yes","no",1997,993420008.8,12519285.6,98273333.19999999,NA
"IND","India","Energy","Not agri-food","yes","no",1998,1005832365.4,12827975,95014130.39999999,NA
"IND","India","Energy","Not agri-food","yes","no",1999,1067842028.2999998,13366889.1,97152899.2,NA
"IND","India","Energy","Not agri-food","yes","no",2000,1098136533.2,13559449.2,98622174,NA
"IND","India","Energy","Not agri-food","yes","no",2001,1100794584.8999999,13427957.3,99185357.60000001,NA
"IND","India","Energy","Not agri-food","yes","no",2002,1117070618.4,13544343.2,101123775.2,NA
"IND","India","Energy","Not agri-food","yes","no",2003,1165246522.7,13556171.5,104981951.2,NA
"IND","India","Energy","Not agri-food","yes","no",2004,1230409205.8999999,14582475.1,107773430.8,NA
"IND","India","Energy","Not agri-food","yes","no",2005,1291077799.2,14891807.2,110415592,NA
"IND","India","Energy","Not agri-food","yes","no",2006,1368976803.1,15798809.5,112231593.6,NA
"IND","India","Energy","Not agri-food","yes","no",2007,1459113815.9,17043750.3,116315365.60000001,NA
"IND","India","Energy","Not agri-food","yes","no",2008,1593047739.6,17966980.4,124124459.2,NA
"IND","India","Energy","Not agri-food","yes","no",2009,1766975094.4,19356207.6,134949586.79999998,NA
"IND","India","Energy","Not agri-food","yes","no",2010,1774501677,20452336.200000003,137371040.79999998,NA
"IND","India","Energy","Not agri-food","yes","no",2011,1883118094.2,21438275.8,137971618.4,NA
"IND","India","Energy","Not agri-food","yes","no",2012,2054335569.1,22903858.3,139836510.79999998,NA
"IND","India","Energy","Not agri-food","yes","no",2013,2038899329.3999999,23291375,109012954.4,NA
"IND","India","Energy","Not agri-food","yes","no",2014,2250516912.7000003,24608621.9,112851090.80000001,NA
"IND","India","Energy","Not agri-food","yes","no",2015,2345851460.2999997,24670367.099999998,115019293.2,NA
"IND","India","Energy","Not agri-food","yes","no",2016,2395322884.8,25187847.2,116537237.6,NA
"IND","India","Energy","Not agri-food","yes","no",2017,2499259867.3,26507496.8,117298070.39999999,NA
"IND","India","Energy","Not agri-food","yes","no",2018,2614433037.3,27958353.299999997,123011784,NA
"IND","India","Energy","Not agri-food","yes","no",2019,2692142428.6000004,27605399.8,119819828.8,NA
"IND","India","Energy","Not agri-food","yes","no",2020,2430475563.7,24795010.900000002,115116052.80000001,NA
"IND","India","Energy","Not agri-food","yes","no",2021,2674169490,25827564.4,126486225.60000001,NA
"IND","India","Energy","Not agri-food","yes","no",2022,2811007771.1,27047137.5,133870833.60000001,NA
"IND","India","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"IND","India","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"IND","India","IPPU","Not agri-food","yes","no",1992,58939093.5,1424644.2,66052.59999999999,8306867.6
"IND","India","IPPU","Not agri-food","yes","no",1993,60538280.1,1763164.6,68632.3,7974292.2
"IND","India","IPPU","Not agri-food","yes","no",1994,62042773.2,1674381.1,76477.3,7323143.8
"IND","India","IPPU","Not agri-food","yes","no",1995,65815860,1524393.3,105412.8,6628910.899999999
