"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"CHL","Chile","Energy","Not agri-food","yes","no",1992,37665807.5,371168.8,5889309.7,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1993,39328711,389564.39999999997,5573881.6,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1994,42672898.2,452245.3,5322684.9,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1995,47335993.4,523366.30000000005,5945764.199999999,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1996,54675965,619388.1,6416338.899999999,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1997,62235048.1,703480.3,6107586.8,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1998,62987480.6,813358,5639093.600000001,NA
"CHL","Chile","Energy","Not agri-food","yes","no",1999,67749595.6,923185.7,5765721.899999999,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2000,64009813.1,561985.9,5631380.199999999,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2001,58292018,547431.2,5622101.800000001,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2002,59655757.9,574450.1,5147578.8,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2003,59629466.6,572381,4606325.600000001,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2004,63288082.5,607382.1000000001,4323450.300000001,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2005,65148644.5,596030.8,4304259.699999999,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2006,67488628.4,644927.5,3816510.9000000004,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2007,73595153.8,669447.1,3552550.6999999997,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2008,73902709,695572.4,3542334.6,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2009,69278500,663541.7,3603579.3,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2010,74529313,640428.3,3436325.8000000003,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2011,81184430.9,697124.2999999999,3456670.6,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2012,83363954.89999999,875947.1,3730370.8000000003,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2013,86005430.1,988471.1,4278925,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2014,80968477.19999999,825417.8,3266166.4,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2015,84613193.4,836007.7999999999,2883678.6,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2016,86907648.4,894592,2783984.4,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2017,87252918.9,959758.6,2969932.3,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2018,87890575.80000001,980881.7000000001,3122899.1,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2019,95329899.2,990830.9,3068688.3,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2020,82919630.1,921618.2,2624606.9000000004,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2021,92184559.89999999,980303.2,2551196.7,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2022,90250250.7,978731.2,2586397.5999999996,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"CHL","Chile","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"CHL","Chile","IPPU","Not agri-food","yes","no",1992,1757975,146817.1,43774.1,31141.5
"CHL","Chile","IPPU","Not agri-food","yes","no",1993,1930270.8,158910.40000000002,43980.7,30753.6
"CHL","Chile","IPPU","Not agri-food","yes","no",1994,2068272,197236.4,42557.7,34825.5
"CHL","Chile","IPPU","Not agri-food","yes","no",1995,2118818.5,216479.6,51723.700000000004,78492.59999999999
"CHL","Chile","IPPU","Not agri-food","yes","no",1996,2105483.5,221409.6,48541.200000000004,113220.8
"CHL","Chile","IPPU","Not agri-food","yes","no",1997,2249043.5,221566.30000000002,58729,151594
"CHL","Chile","IPPU","Not agri-food","yes","no",1998,2357434.3,224104.7,48842.399999999994,196509.19999999998
"CHL","Chile","IPPU","Not agri-food","yes","no",1999,2441751.9000000004,312500.2,57229.9,242968.4
"CHL","Chile","IPPU","Not agri-food","yes","no",2000,3451539.6,648933,102049.2,270046.89999999997
"CHL","Chile","IPPU","Not agri-food","yes","no",2001,3689615.1,689622.8999999999,104564,449725.1
"CHL","Chile","IPPU","Not agri-food","yes","no",2002,4452365.2,701689.9,143668.80000000002,636127.5
"CHL","Chile","IPPU","Not agri-food","yes","no",2003,5191375.3,734504.2999999999,180814,824499.5
"CHL","Chile","IPPU","Not agri-food","yes","no",2004,4896133.1,755392.3999999999,135387.9,991762.2999999999
"CHL","Chile","IPPU","Not agri-food","yes","no",2005,4694302,755530.2000000001,109017.9,1168784.5999999999
"CHL","Chile","IPPU","Not agri-food","yes","no",2006,4820108.100000001,727286.1,98841,1358050.3
"CHL","Chile","IPPU","Not agri-food","yes","no",2007,5262637,1005990.8,88543.3,1547369.6
"CHL","Chile","IPPU","Not agri-food","yes","no",2008,5492801.4,1192633.1,78131.7,1741814.4
"CHL","Chile","IPPU","Not agri-food","yes","no",2009,4572407.100000001,468682.9,67182.2,1934224.2000000002
"CHL","Chile","IPPU","Not agri-food","yes","no",2010,4655350.5,591643.8,54194.5,2122638.4
"CHL","Chile","IPPU","Not agri-food","yes","no",2011,6671014.9,591771.1000000001,41650.1,4209575.5
"CHL","Chile","IPPU","Not agri-food","yes","no",2012,7033979.1,591895.4,24152.8,4749712.7
"CHL","Chile","IPPU","Not agri-food","yes","no",2013,5514827.6,592017.2999999999,11374.2,3464833.9
"CHL","Chile","IPPU","Not agri-food","yes","no",2014,5907035.7,592137.2999999999,10477.4,3965643.2
"CHL","Chile","IPPU","Not agri-food","yes","no",2015,6447478.5,592255.7000000001,11791.1,4467164.899999999
"CHL","Chile","IPPU","Not agri-food","yes","no",2016,7233198.1,592372.7,28102.5,4966639.9
"CHL","Chile","IPPU","Not agri-food","yes","no",2017,7838395,592487.9,27303.8,5783368.3
"CHL","Chile","IPPU","Not agri-food","yes","no",2018,8570568.7,592601.2,35420.8,6598157.6
"CHL","Chile","IPPU","Not agri-food","yes","no",2019,9328204.100000001,592712.1,30258.600000000002,7308410.1
"CHL","Chile","IPPU","Not agri-food","yes","no",2020,9842430.6,421683.7,21805.6,8089000.2
"CHL","Chile","IPPU","Not agri-food","yes","no",2021,10921462.9,477287.8,24782.5,8957395.3
"CHL","Chile","IPPU","Not agri-food","yes","no",2022,11714015.2,514389.6,26383.9,9698935.299999999
"CHL","Chile","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA
"CHL","Chile","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1992,9637210.3,620034.4,9013375.299999999,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1993,10131602.9,635170.1000000001,9492697.200000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1994,10440739.100000001,648568.3,9787980.4,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1995,10928827.9,661851.2,10262724.1,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1996,11133636.5,673455.4,10455866.1,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1997,11197414.1,683886.2000000001,10509150.7,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1998,11563909.100000001,694698.6000000001,10864771.1,NA
"CHL","Chile","Waste","Not agri-food","yes","no",1999,12086990.299999999,707899.9,11374588.700000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2000,12648500.899999999,720518.2999999999,11923418.600000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2001,12926660.200000001,730015.2000000001,12191843.2,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2002,13197343.9,743804.1,12448500.1,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2003,13546506.9,757585.2999999999,12783644.200000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2004,14618623.2,770340.2999999999,13842767.700000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2005,14517360.2,783142.1,13728465,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2006,15088746.4,793014.2,14289741.200000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2007,15969445.700000001,801740.8,15161676.9,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2008,16857077.700000003,805655.1,16045357.4,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2009,16061986.1,814135.9,15241747.9,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2010,13843782.3,823307.9,13014335,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2011,15320038.3,833491.1,14480131.7,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2012,15690551.5,844407.6,14839452.3,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2013,15868097.700000001,852315.7,15008814.200000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2014,16019242.6,862139.7,15150043.2,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2015,15931412.1,870724.1,15053536.1,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2016,16096799.5,882652.6,15206903,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2017,16239893.5,897281.7,15335192.6,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2018,16694633.3,926226.1,15760286.4,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2019,16616557.6,936016.8999999999,15672350.700000001,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2020,16409262.1,943508.9,15457495.5,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2021,16154282.9,958065.9,15187738.2,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2022,16356190.5,972854.6,15374630,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2030,NA,NA,NA,NA
"CHL","Chile","Waste","Not agri-food","yes","no",2050,NA,NA,NA,NA
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1992,22133313,3809835.6,10543716.6,14550
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1993,22708805.3,4010331.1,10905685.299999999,20069.7
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1994,23776191.299999997,4250424.8,11297330.299999999,24843.699999999997
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1995,24150448.7,4434268.9,11577542.5,34582.2
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1996,26112708.2,4598836,11838139.2,48585.700000000004
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1997,26851927.400000002,4720551.3,12194446.9,87280.2
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1998,26488124,4716511.3,12392698.399999999,86578.1
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",1999,27026359.1,4863130.5,12376979.5,129631.1
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2000,26841975.1,4917962.5,12240386.1,176167.9
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2001,23437394.7,4966452.4,12213001.5,244171
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2002,23613468.9,4815041.5,12195787.399999999,263526.1
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2003,23642461.1,4895961.9,12207591.899999999,335915.6
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2004,25296651.8,5414298.7,12370012.5,406022.10000000003
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2005,28359547.900000002,5266686.899999999,15557852.4,490277.60000000003
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2006,28664044.2,5262906.100000001,15673676.100000001,593719.9
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2007,27972008.6,5192001.100000001,14006399.7,747077
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2008,29030919.4,5383417,14475601.1,918652.2
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2009,28805855.4,5144106.6,14207625,1013603.3
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2010,30431112.9,5513039.300000001,14331338.799999999,1253908.6
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2011,32544212.1,5585393.9,15161044.700000001,1524657.9
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2012,33110200.799999997,5741557.300000001,14931589.200000001,1804304.3
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2013,29223874.1,5361643.5,11195505.8,1998332.3
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2014,28057150.900000002,5146018.600000001,10815990.6,2292836.1
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2015,28613734.2,5302324.3,10498855.299999999,2522606.8
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2016,30152088.3,5013243,10742308.7,2854924.1999999997
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2017,32306990.099999998,5083543.5,10903407.6,3152097.5
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2018,32112491.6,5012575.7,11076329.2,3664440.5
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2019,32907670.1,5219051.5,11325727.3,3504193.2
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2020,32764374.9,5234824.6,11492515.2,3726955.1
"CHL","Chile","Agrifood systems","FAO aggregates","no","no",2021,33207265.5,5354873.3,11181867.399999999,3958840
