"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1992,10460227.3,89518.90000000001,532951.1,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1993,11280200.9,91264.3,518838.60000000003,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1994,11867208.5,101521.2,508917.3,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1995,15098139.5,109360,494313.4,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1996,16400533.100000001,126120.09999999999,478268,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1997,17107882.6,147098.9,467965.7,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1998,17628342.2,162031,467488.1,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",1999,17516777.900000002,186881.2,470408.6,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2000,18545026.7,139982.5,471213.19999999995,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2001,18591783.3,144987,450631.3,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2002,20298736,156200.19999999998,459688.89999999997,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2003,20737575.9,145701.5,447022.4,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2004,16849895.2,153886.30000000002,445192.9,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2005,17436913,162313.4,459111.60000000003,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2006,18231426,170319,468278.9,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2007,19006110.2,167710,479232.19999999995,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2008,19298622.8,154694.5,469423.3,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2009,18888019.9,153927,459258.89999999997,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2010,19573064.900000002,152617.5,470940.4,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2011,20388592.2,147493.59999999998,473917.6,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2012,20297949.400000002,156526.4,476909.89999999997,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2013,20260524.099999998,150692.5,478318.6,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2014,20498737.2,140961.80000000002,487927.5,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2015,22162193.4,157022.9,499974.4,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2016,23354961.9,176432,521989.79999999993,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2017,22699109.5,174970.9,531271.6000000001,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2018,24402941,180636.59999999998,553755.4,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2019,26964449.7,187764.6,570779,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2020,22249033.3,174193.6,576977.7000000001,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2021,22290956.6,169859.1,575189.6000000001,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2022,22212760.900000002,174189.6,575714.2999999999,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"DOM","Dominican Republic","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"DOM","Dominican Republic","IPPU","Not agri-food","yes","no",1992,615780.4,21.8,0,3814.5
"DOM","Dominican Republic","IPPU","Not agri-food","yes","no",1993,576206.1,22.2,0,6156.9000000000005
"DOM","Dominican Republic","IPPU","Not agri-food","yes","no",1994,586411.2,22.599999999999998,0,14486.599999999999
"DOM","Dominican Republic","IPPU","Not agri-food","yes","no",1995,670815.1,23,0,24877.600000000002
