"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"NPL","Nepal","Energy","Not agri-food","yes","no",1992,3764823.1,426666.3,2197813.0999999996,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1993,3966512.5,437926.69999999995,2241574,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1994,4231424.699999999,451992.3,2287085.4,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1995,4909365.6,435319.6,2296026.3,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1996,5014104.3,444053.4,2340697.3,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1997,5398164.7,458262.3,2387879.1999999997,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1998,5011125.5,468681.89999999997,2434091,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",1999,6041247.3,480295.1,2484590.9000000004,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2000,6041059.4,501189.8,2621016.5,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2001,6319937.5,505721.4,2690093.6,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2002,5779602.7,517634.30000000005,2779499.6999999997,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2003,6058248.3,525886.5,2837243.4,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2004,5906509.8,539004.5,2896064.9,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2005,6381776.8,550103.7999999999,2960534.0999999996,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2006,5915457.9,557221.1,3015027.4,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2007,6095599.8,566603.5,3072175.6999999997,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2008,6979696.8,596282.2999999999,3138243.9,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2009,7478585.5,623228.8999999999,3181172.7,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2010,8162109.3,638129.2,3215447.8,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2011,8290707.8,610245.1,3250919.8000000003,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2012,8046820.399999999,588075,3010859.5999999996,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2013,9053555.8,633234.1,3341754.1,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2014,10457198.899999999,654072.1,3389871,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2015,9496771.7,644845,3432337.1999999997,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2016,12044885.200000001,705949.3,3477324.2,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2017,13651401,747590.9,3538832.9,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2018,15773734.6,771674.8,3591046.8000000003,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2019,14223550.7,752462.7000000001,3651406.5999999996,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2020,16274987,791229.7,3724397.3000000003,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2021,15798163.7,795466.5,3692719.2,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2022,16177580.799999999,800048.4,3695396.3,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"NPL","Nepal","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1992,142250.8,1579,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1993,157967.09999999998,1622.7,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1994,176103.6,1666.3,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1995,181632.80000000002,1708.6,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1996,175390.5,1749.1000000000001,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1997,142483.30000000002,1787.9,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1998,165751,1825.2,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",1999,170751.4,1861.1,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2000,175712.1,1895.8,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2001,170408.09999999998,1929.4,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2002,172950.4,1961.7,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2003,356175.5,1992.3999999999999,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2004,171929.6,2021.1000000000001,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2005,174346.6,2047.4999999999998,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2006,175879.7,2071.5,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2007,177418.7,2093.4,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2008,175454.6,2114.2,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2009,544699.8999999999,2135.4,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2010,596721,2157.9,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2011,864765.9,2182.2,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2012,1092627,2208,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2013,1209534.1,2234.7000000000003,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2014,1250340.6,2261.7,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2015,1560140.9000000001,2288.3,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2016,2300996.4,2314.4,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2017,3141879.6,2340.1,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2018,3466775.8,2365.6000000000004,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2019,3835522.4,2391,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2020,3221197.5,2416.4,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2021,3509051.1999999997,2441.8,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2022,3509909,2467.1,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA
"NPL","Nepal","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA
