"ISO3","Area","UN Region","EBRD Region","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1992,"Total",18018505.2
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1992,"CO2",15013003
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1992,"N2O",67732.4
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1992,"CH4",2937769.8
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1992,"F-gases",0
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1993,"Total",15175550.6
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1993,"CO2",12559043
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1993,"N2O",62854.5
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1993,"CH4",2553653.1
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1993,"F-gases",0
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1994,"Total",3474610.9
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1994,"CO2",3116252.6
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1994,"N2O",21990.7
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1994,"CH4",336367.6
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1994,"F-gases",0
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1995,"Total",3723647.5999999996
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1995,"CO2",3322140.0999999996
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1995,"N2O",22768.899999999998
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1995,"CH4",378738.60000000003
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1995,"F-gases",0
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1996,"Total",4545998.800000001
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1996,"CO2",4184118.000000001
"BIH","Bosnia and Herzegovina","Southern Europe","South-eastern Europe","Energy","Not agri-food","yes","no",1996,"N2O",25656.9
