"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"PRY","Paraguay","Energy","Not agri-food","yes","no",1992,3592709,2361355.1,134011.59999999998,1097342.3,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1993,3958552.8,2706024.8,139009.19999999998,1113518.8,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1994,4343252.2,3142362.1000000006,148486,1052404.0999999999,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1995,4848530.7,3648366.7,161620.2,1038543.7999999999,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1996,4632524.8,3446698.1999999997,170445.4,1015381.2000000001,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1997,5102546.1,3857368.3999999994,182943.3,1062234.4000000001,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1998,5333062.3,4139704.3999999994,183673.30000000002,1009684.6000000001,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",1999,5180987.5,4139704.4,174752.6,866530.5,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2000,4377003.7,3366030.7,149789.6,861183.4,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2001,4548358.8,3498031.8999999994,153777.7,896549.2000000001,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2002,4789102.2,3674033.5,151859.1,963209.6,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2003,4950392.7,3809701.4000000004,156129.2,984562.1,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2004,5019384.100000001,3853701.8000000007,155879.7,1009802.6,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2005,4724632.4,3556699,150775.1,1017158.3,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2006,5502253.2,3685033.5,156036.1,1661183.6,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2007,6100072.8,3835368.3,157145.3,2107559.2,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2008,6438813.4,4051703.5000000005,164911.2,2222198.6999999997,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2009,6032002.8,4260705.4,163201.9,1608095.5,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2010,6573306.899999999,4774043.3,170271.5,1628992.0999999999,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2011,6728847.2,4997712.2,168620.1,1562514.9,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2012,6549196.9,4880377.7,163644.4,1505174.8,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2013,6624077.7,4953711.7,161550.80000000002,1508815.2,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2014,6876633.5,5203047.3,168095.1,1505491.0999999999,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2015,7320810.8,5705385.2,170866.9,1444558.7,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2016,8571452.3,6805395.200000001,223558.9,1542498.2,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2017,9540780.9,7670736.4,235633.5,1634411,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2018,9929080.4,8107073.7,233817,1588189.7,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2019,9568811.600000001,7843071.300000002,227895.4,1497844.9000000001,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2020,8829550.3,7106064.600000001,218964.5,1504521.2,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2021,8944112.9,7179693.2,247227,1517192.7,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2022,9155832,7391286.9,247175.5,1517369.6,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"PRY","Paraguay","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1992,261725.19999999998,256192.8,3525.2,168.6,1838.6
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1993,256679.50000000003,250251.80000000002,3612,149.9,2665.7999999999997
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1994,321288.6,311820.8,3699,170.7,5598.0999999999995
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1995,354732.89999999997,341505.6,3786.1,186,9255.2
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1996,338645.2,320350,3873.5,188.20000000000002,14233.5
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1997,342595.19999999995,319053.39999999997,3960.7000000000003,129.39999999999998,19451.699999999997
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1998,318818.4,288371.80000000005,4047.3999999999996,109.8,26289.4
"PRY","Paraguay","IPPU","Not agri-food","yes","no",1999,322866.8,280522.1,4132.9000000000005,109.8,38102
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2000,359121.4,286016.9,4217.1,150.9,68736.5
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2001,345463.39999999997,247053.09999999998,4299.7,139.2,93971.40000000001
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2002,358091.60000000003,235365.7,4380.8,156.79999999999998,118188.3
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2003,433698.39999999997,283188.49999999994,4459.8,178.4,145871.7
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2004,449431.6,270831.8,4536,209.7,173854.09999999998
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2005,504730.9,292257.10000000003,4609,198,207666.8
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2006,524329.1000000001,300029.2000000001,4678.4,225.39999999999998,219396.09999999998
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2007,518567.30000000005,289335.5,4744.7,186.20000000000002,224300.90000000002
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2008,546152.1,307819.3,4809.1,162.70000000000002,233361
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2009,587884,341478.6,4873.3,254.80000000000004,241277.3
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2010,578210.1,333241.8,4938.5,115.6,239914.19999999998
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2011,531784.2000000001,285143.30000000005,5005.200000000001,58.8,241576.9
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2012,610282.5,358814.7,5073.2,86.2,246308.4
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2013,564148.2999999999,305886.29999999993,5142,88.2,253031.80000000002
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2014,635078.7000000001,354317.3000000001,5211,92.1,275458.3
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2015,746395.8,437079.6000000001,5279.9,94.2,303942.1
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2016,828790.2000000001,477146.30000000005,5348.4,67.8,346227.7
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2017,753590.7,360246.79999999993,5416.8,47.6,387879.5
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2018,836932.5,391729.80000000005,5484.9,295.9,439421.89999999997
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2019,874492.2000000001,383706.70000000007,5552.5,359.5,484873.5
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2020,903097.7000000001,365926.40000000014,5619.6,308.59999999999997,531243.1
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2021,984092.1,395751.19999999995,5685.3,382.5,582273.1
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2022,1033555.8,398078.30000000005,5751.4000000000005,405.4,629320.7
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"PRY","Paraguay","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"PRY","Paraguay","Waste","Not agri-food","yes","no",1992,903496.7000000001,150.10000000009313,55040,848306.6,NA
"PRY","Paraguay","Waste","Not agri-food","yes","no",1993,925674.4,155.90000000002328,57001.5,868517,NA
"PRY","Paraguay","Waste","Not agri-food","yes","no",1994,952405,161.79999999993015,59151.8,893091.4,NA
"PRY","Paraguay","Waste","Not agri-food","yes","no",1995,979876,167.79999999993015,62139,917569.2000000001,NA
