"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"NAM","Namibia","Energy","Not agri-food","yes","no",1992,1321364.5,13255.5,153098.4,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1993,1563607.2999999998,14334.199999999999,159593.8,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1994,1754727.7999999998,15302.099999999999,166411.4,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1995,1807622.3,15749.599999999999,171191.2,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1996,1957451.1,60618.7,173483.4,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1997,2007393.3,56643.4,179733.8,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1998,2056011.5999999999,57515.6,179812.80000000002,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",1999,1906737.4,56832.9,185222.7,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2000,1923525.5999999999,58160.5,263017.2,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2001,2354908.8000000003,76709.7,265180.8,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2002,2114101.4,66813.5,257938.30000000002,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2003,2222764.4,71153.59999999999,266927,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2004,2393363.6999999997,75408.5,345270.6,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2005,2729708.3,71334,348353.3,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2006,2763522.9,72527.6,351640.69999999995,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2007,2722150,74650,381479.30000000005,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2008,3260739.4,95658.90000000001,462722.6,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2009,3339132.6,102776.9,471664,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2010,3407085.3000000003,108091.4,457301.4,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2011,3183930.9,110152.4,437421.2,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2012,3701571.5,116380,453829.7,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2013,2854956.2,125258.70000000001,430676.60000000003,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2014,3971268.9,132394.9,458176.60000000003,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2015,4163828.1999999997,138158.19999999998,501971.3,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2016,4438478.3,141922.8,505187.8,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2017,4477628.5,140896.6,523363.89999999997,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2018,4377788.899999999,141988.40000000002,561767.1,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2019,4422138.5,142529.9,682575.9,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2020,4107084.1,132592,758796.2,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2021,4574407.8,133829.6,815365,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2022,4964231.6,144700.8,816869.1,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"NAM","Namibia","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"NAM","Namibia","IPPU","Not agri-food","yes","no",1992,17743.2,8085.1,0,622.1
"NAM","Namibia","IPPU","Not agri-food","yes","no",1993,18095.300000000003,8332.2,0,1004.1
"NAM","Namibia","IPPU","Not agri-food","yes","no",1994,18578.9,8581.8,0,2362.6
"NAM","Namibia","IPPU","Not agri-food","yes","no",1995,21105.1,8841.6,0,4057.2
"NAM","Namibia","IPPU","Not agri-food","yes","no",1996,23805.7,9114.699999999999,0,6364.7
"NAM","Namibia","IPPU","Not agri-food","yes","no",1997,23179.5,9395.099999999999,0,8783.6
"NAM","Namibia","IPPU","Not agri-food","yes","no",1998,26577,9670.6,0,11953.8
"NAM","Namibia","IPPU","Not agri-food","yes","no",1999,33212.899999999994,9924.2,0,17432.2
"NAM","Namibia","IPPU","Not agri-food","yes","no",2000,49920.5,10144.3,0,31642
"NAM","Namibia","IPPU","Not agri-food","yes","no",2001,65485.5,10327.8,0,43347.5
"NAM","Namibia","IPPU","Not agri-food","yes","no",2002,82336.1,10480.3,0,54581.200000000004
"NAM","Namibia","IPPU","Not agri-food","yes","no",2003,102653,10610.5,0,67423.2
"NAM","Namibia","IPPU","Not agri-food","yes","no",2004,145449.3,10731.7,0,80404.2
"NAM","Namibia","IPPU","Not agri-food","yes","no",2005,172400.5,10854.4,0,96034.3
"NAM","Namibia","IPPU","Not agri-food","yes","no",2006,175379.4,10980.1,0,101327.5
"NAM","Namibia","IPPU","Not agri-food","yes","no",2007,190638.7,11109.3,0,103496.9
"NAM","Namibia","IPPU","Not agri-food","yes","no",2008,194827.1,11250.6,0,107628.7
"NAM","Namibia","IPPU","Not agri-food","yes","no",2009,201016.69999999998,11414.400000000001,0,111258
"NAM","Namibia","IPPU","Not agri-food","yes","no",2010,199713.69999999998,11607.4,0,110603.5
"NAM","Namibia","IPPU","Not agri-food","yes","no",2011,347143.6,11834.099999999999,0,111366.7
"NAM","Namibia","IPPU","Not agri-food","yes","no",2012,427674.39999999997,12092.1,0,113560.4
"NAM","Namibia","IPPU","Not agri-food","yes","no",2013,473483.60000000003,12373,0,116716.5
"NAM","Namibia","IPPU","Not agri-food","yes","no",2014,506287.2,12664,0,127222.4
"NAM","Namibia","IPPU","Not agri-food","yes","no",2015,528957,12955.4,0,140589.40000000002
"NAM","Namibia","IPPU","Not agri-food","yes","no",2016,489582.2,13244.7,0,160396.4
"NAM","Namibia","IPPU","Not agri-food","yes","no",2017,650069.8999999999,13533.5,0,179933
"NAM","Namibia","IPPU","Not agri-food","yes","no",2018,745367.1000000001,13822,0,203842.9
"NAM","Namibia","IPPU","Not agri-food","yes","no",2019,805433.4,14111.5,0,224927.4
"NAM","Namibia","IPPU","Not agri-food","yes","no",2020,751299.2000000001,14402.8,0,246437.80000000002
"NAM","Namibia","IPPU","Not agri-food","yes","no",2021,806466.8,14693.699999999999,0,270110
"NAM","Namibia","IPPU","Not agri-food","yes","no",2022,827134.5,14987.4,0,291934.9
"NAM","Namibia","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA
"NAM","Namibia","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA
"NAM","Namibia","Waste","Not agri-food","yes","no",1992,237610.6,13962.8,222747.9,NA
"NAM","Namibia","Waste","Not agri-food","yes","no",1993,245794.7,14085,230809.69999999998,NA
"NAM","Namibia","Waste","Not agri-food","yes","no",1994,254749.9,14503.6,239246.19999999998,NA
"NAM","Namibia","Waste","Not agri-food","yes","no",1995,264457.5,15494.300000000001,247963.2,NA
"NAM","Namibia","Waste","Not agri-food","yes","no",1996,274416.60000000003,16017,257399.60000000003,NA
"NAM","Namibia","Waste","Not agri-food","yes","no",1997,284761.7,17349.5,266312.1,NA
