"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.38
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.21
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.12
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.09
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.06
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.05
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.98
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.9
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.87
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.85
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.81
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.83
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.87
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.88
"ROU","Romania","Eastern Europe","South-eastern Europe","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.89
