"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.36
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.33
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.28
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.35
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.26
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.23
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,1.31
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1.3
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,1.19
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,1.17
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,1.25
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,1.33
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,1.26
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,1.29
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,1.18
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,1.2
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,1.21
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,1.19
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,1.22
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,1.23
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,1.23
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,1.24
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,1.22
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,1.23
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,1.2
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,1.13
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,1.1
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,1.11
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,1.13
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,1.11
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,1.07
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,6.27
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,6.31
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,6.5
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,6.48
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,6.2
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,6.38
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,6.54
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,6.44
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,6.38
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,5.91
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,5.35
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,6.64
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,5.51
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,5.64
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,4.97
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,5.13
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,5.17
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,5.09
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,4.59
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,4.34
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,4.25
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,4.12
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,3.92
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2015,3.9
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2016,4.18
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2017,4.16
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2018,3.83
"TZA","United Republic of Tanzania","Eastern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2019,3.91
