"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,0.05
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,0.05
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.05
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,0.05
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,0.05
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.06
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.05
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.06
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.07
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.07
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.08
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.08
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.08
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.08
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,0.08
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,0.11
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,0.12
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,0.11
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,0.12
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,0.11
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,0.1
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,0.1
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,0.1
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,0.09
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,0.46
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,0.46
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,0.45
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,0.46
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,0.5
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,0.59
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,0.57
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,0.65
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,0.74
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,0.77
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,0.97
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,0.96
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,1
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,1.08
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,1.14
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,1.16
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,1.19
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,1.25
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,1.29
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,1.26
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,1.35
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,1.72
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,1.98
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2015,1.84
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2016,2.03
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2017,1.93
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2018,1.76
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2019,1.71
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2020,1.89
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2021,1.85
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2022,1.84
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1992,0.26
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1993,0.25
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1994,0.25
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1995,0.26
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1996,0.29
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1997,0.34
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1998,0.33
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1999,0.38
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2000,0.46
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2001,0.48
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2002,0.59
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2003,0.61
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2004,0.64
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2005,0.71
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2006,0.77
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2007,0.81
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2008,0.84
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2009,0.88
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2010,0.94
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2011,0.93
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2012,1.02
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2013,1.29
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2014,1.51
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2015,1.48
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2016,1.59
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2017,1.53
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2018,1.42
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2019,1.4
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2020,1.54
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2021,1.49
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2022,1.49
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1992,19.07
"GNQ","Equatorial Guinea","Middle Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1993,18.38
