"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.24
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.26
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.26
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.27
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.28
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.28
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,1.3
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1.31
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,1.32
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,1.33
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,1.34
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,1.35
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,1.35
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,1.36
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,1.36
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,1.37
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,1.39
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,1.39
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,1.31
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,1.31
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,1.33
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,1.34
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,1.36
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,1.36
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,1.37
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,1.38
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,1.4
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,1.41
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,1.42
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,1.44
"NER","Niger","Western Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,1.45
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,5.81
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,6.17
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,6.22
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,6.36
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,6.02
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,6.53
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,5.27
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,5.47
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,8.02
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,6.9
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,6.43
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,6.62
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,7.53
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,6.56
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,6.29
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,6.46
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,5.55
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,6.8
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,5.05
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,5.96
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,5.56
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,5.86
"NER","Niger","Western Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,5.77
