"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,0.43
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.43
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.45
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.44
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.44
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.43
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.39
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,0.37
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,0.39
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,0.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,0.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,0.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,0.42
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,0.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,0.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,0.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,1.55
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,1.5
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,1.5
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,1.47
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,1.46
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,1.48
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,1.51
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,1.47
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,1.48
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,1.46
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,1.41
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,1.4
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,1.34
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,1.35
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,1.28
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,1.34
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,1.27
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,1.36
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,1.3
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,1.5
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,1.43
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,1.5
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,1.36
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2015,1.34
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2016,1.33
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2017,1.34
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2018,1.27
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2019,1.35
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2020,1.35
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2021,1.33
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2022,1.31
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1992,0.69
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1993,0.7
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1994,0.71
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1995,0.7
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1996,0.73
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1997,0.77
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1998,0.8
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1999,0.81
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2000,0.82
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2001,0.81
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2002,0.82
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2003,0.84
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2004,0.86
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2005,0.91
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2006,0.92
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2007,0.9
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2008,0.9
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2009,0.86
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2010,0.93
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2011,0.99
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2012,1.03
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2013,1.06
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2014,1.07
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2015,1.08
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2016,1.17
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2017,1.19
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2018,1.18
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2019,1.2
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2020,1.23
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2021,1.25
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2022,1.25
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1992,0.48
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1993,0.46
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1994,0.45
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1995,0.44
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1996,0.49
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1997,0.47
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1998,0.47
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1999,0.45
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2000,0.44
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2001,0.37
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2002,0.36
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2003,0.35
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2004,0.34
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2005,0.33
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2006,0.32
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2007,0.31
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2008,0.3
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2009,0.29
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2010,0.29
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2011,0.28
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2012,0.27
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2013,0.27
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2014,0.26
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2015,0.25
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2016,0.25
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2017,0.24
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2018,0.23
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2019,0.23
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2020,0.23
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2021,0.22
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2022,0.21
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Pre- and Post- Production","t/cap","Agrifood systems","no","yes",1992,0.28
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Pre- and Post- Production","t/cap","Agrifood systems","no","yes",1993,0.27
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Pre- and Post- Production","t/cap","Agrifood systems","no","yes",1994,0.26
"NGA","Nigeria","Western Africa","Sub-Saharan Africa","Emissions per capita","Pre- and Post- Production","t/cap","Agrifood systems","no","yes",1995,0.26
