"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.5
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.51
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.16
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.11
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.05
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.86
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.79
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.79
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.7
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.74
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.74
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.75
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.77
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.81
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.77
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.84
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.87
"AZE","Azerbaijan","Western Asia","Eastern Europe and the Caucasus","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,0.9
