"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.56
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.47
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.43
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.38
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.39
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.38
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,1.35
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1.33
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,1.3
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,1.28
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,1.27
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,1.22
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,1.2
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,1.17
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,1.15
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,1.14
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,1.16
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,1.11
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,1.12
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,1.14
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,1.09
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,1.09
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,1.08
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,1.08
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,1.07
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,1.05
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,1.03
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,1
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,1
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,1
"AUT","Austria","Western Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,0.99
"AUT","Austria","Western Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,2.06
"AUT","Austria","Western Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,1.97
"AUT","Austria","Western Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,1.93
