"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,3.85
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,4.92
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,5.35
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,6.22
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,6.57
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,6.83
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,6.64
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,7.07
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,6.55
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,6.67
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,6.49
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,6.85
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,7.27
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,6.85
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,6.71
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,6.88
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,7.04
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,7.09
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,7.18
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,7.32
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,7.32
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,7.42
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,7.64
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,7.72
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,7.31
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,7.47
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,7.29
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,7.36
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,7.39
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,7.1
"GUY","Guyana","South America",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,7.14
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,8.6
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,10.33
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,10.36
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,10.3
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,10.53
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,10.57
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,11.31
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,11.13
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,11.18
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,10.87
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,10.65
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,10.4
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,11.15
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,12.06
"GUY","Guyana","South America",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,11.34
