"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,0.48
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,0.43
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.45
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,0.43
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,0.45
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.46
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.46
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.47
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.48
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.5
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.5
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.51
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.53
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.54
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.56
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.55
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.54
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,0.54
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,0.54
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,0.56
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,0.55
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,0.57
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,0.57
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,0.58
"MAR","Morocco","Northern Africa","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,0.55
