"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.44
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.29
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.34
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.45
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.43
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.36
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,1.32
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1.24
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,1.22
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,1.2
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,1.69
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,1.67
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,1.6
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,1.53
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,1.57
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,1.42
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,1.46
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,1.55
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,1.54
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,1.57
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,1.54
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,1.54
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,1.35
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,1.33
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,1.47
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,1.41
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,1.39
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,1.54
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,1.29
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,1.26
"CUB","Cuba","Caribbean",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,1.22
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,2.88
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,3.54
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,3.69
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,4.29
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,3.62
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,3.61
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,3.7
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,2.99
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,2.55
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,2.54
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,3.52
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,3.46
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,3.2
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,3.8
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,4.54
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,3.72
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,3.75
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,3.9
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,4.31
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,4.19
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,3.96
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,3.82
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,3.35
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2015,3.24
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2016,3.48
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2017,3.29
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2018,3.53
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2019,3.86
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2020,4.11
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2021,4.38
"CUB","Cuba","Caribbean",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2022,4.1
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1992,2.29
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1993,2.08
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1994,2.19
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1995,2.37
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1996,2.38
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1997,2.24
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1998,2.18
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1999,2.07
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2000,2.07
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2001,2
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2002,2.84
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2003,2.82
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2004,2.75
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2005,2.59
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2006,2.67
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2007,2.42
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2008,2.51
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2009,2.69
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2010,2.69
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2011,2.76
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2012,2.71
"CUB","Cuba","Caribbean",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2013,2.74
