"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.36
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.28
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.29
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.16
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.05
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,1
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,1
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,1
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.89
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.86
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.86
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.84
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.83
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.83
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.82
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,0.78
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,0.78
"CZE","Czechia","Eastern Europe","Central Europe and the Baltic States","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,0.78
