"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.06
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.1
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.96
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.06
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.14
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.3
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,2.45
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1.21
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.9
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.63
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.51
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,1.73
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,1.6
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,1.52
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,1.3
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,1.23
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,1.12
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,1.01
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,0.91
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,0.8
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,0.69
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,0.59
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,0.48
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,0.49
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,0.49
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,0.48
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,0.47
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,0.47
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,0.46
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,0.47
"NRU","Nauru","Micronesia",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,0.46
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,17.11
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,17.56
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,15.05
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,16.41
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,17.49
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,19.7
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,36.61
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,17.82
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,13.04
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,8.93
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,7.11
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,23.94
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,21.88
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,20.5
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,17.27
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,15.89
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,14.25
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,12.62
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,11.23
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,10.35
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,8.48
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,7.23
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,6.37
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2015,6.65
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2016,6.66
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2017,6.83
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2018,6.82
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2019,6.9
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2020,6.95
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2021,7.13
"NRU","Nauru","Micronesia",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2022,7.12
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1992,26.9
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1993,28.23
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1994,24.57
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1995,27.31
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1996,29.46
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1997,33.68
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1998,63.61
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1999,31.41
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2000,23.34
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2001,16.21
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2002,13.09
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2003,44.65
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2004,41.41
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2005,39.31
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2006,33.54
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2007,31.55
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2008,28.79
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2009,25.75
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2010,23.23
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2011,20.55
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2012,17.93
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2013,15.67
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2014,13.1
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2015,13.76
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2016,13.88
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2017,14.06
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2018,14.06
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2019,14.17
"NRU","Nauru","Micronesia",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2020,14.31
