"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,10.51
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,10.27
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,10.33
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,9.97
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,9.32
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,9.21
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,9.47
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,11.05
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,11.84
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,12.64
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,11.75
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,7.75
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,9.81
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,7.63
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,9.27
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,8.68
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,6.94
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,7.15
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,5.92
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,10.39
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,10.25
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,6.62
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,7.46
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,7
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,5.56
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,7.25
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,7.06
"AUS","Australia","Australia and New Zealand",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,5.6
