"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,7.64
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,7.45
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,7.15
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,7.02
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,6.93
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,6.91
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,6.92
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,6.9
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,6.89
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,6.87
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,6.82
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,6.86
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,6.89
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,6.99
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,7.1
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,7.12
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,7.2
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,7.2
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,7.21
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,7.31
"BLR","Belarus","Eastern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,7.33
