"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,0.33
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,0.38
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.35
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,0.41
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,0.38
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.52
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.47
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.45
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.39
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.39
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.34
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.36
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.28
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.24
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.21
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.22
"LBN","Lebanon","Western Asia","Southern and eastern Mediterranean","Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.23
