"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,5.49
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,5.15
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,5.01
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,4.88
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,4.65
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,4.36
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,4.6
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,4.48
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,4.83
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,4.44
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,3.87
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,4.06
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,4.23
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,4.52
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,5.16
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,4.7
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,3.78
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,5.18
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,4.76
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,7.01
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,7.57
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,3.97
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,3.64
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,3.54
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,3.75
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,3.72
"NAM","Namibia","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,3.21
