"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,0.88
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,0.86
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.84
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,0.82
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,0.71
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.73
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.71
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.73
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.69
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.67
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.7
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.71
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.76
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.7
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.72
"GAB","Gabon","Middle Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.7
