"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,1.16
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,1.15
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,1.16
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,1.17
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,1.21
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,1.23
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,1.25
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,1.28
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,1.32
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,1.29
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,1.28
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,1.32
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,1.32
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,1.24
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,1.19
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,1.2
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,1.08
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,1.05
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,1.04
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,1.01
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,1.01
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,1.04
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,1.07
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,1.1
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,1.09
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,1.11
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,1.11
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,1.1
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,1.13
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,1.13
"ESP","Spain","Southern Europe",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,1.07
"ESP","Spain","Southern Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,1.21
"ESP","Spain","Southern Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,1.26
"ESP","Spain","Southern Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,1.35
"ESP","Spain","Southern Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,1.49
"ESP","Spain","Southern Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,1.2
"ESP","Spain","Southern Europe",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,1.13
