"ISO3","Area","UN Region","EBRD Region","Element","Item","Unit","Group","sector","agrifood","Year","value"
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1992,0.86
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1993,0.83
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1994,0.79
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1995,0.74
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1996,0.73
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1997,0.76
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1998,0.64
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",1999,0.91
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2000,0.87
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2001,0.86
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2002,0.75
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2003,0.78
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2004,0.74
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2005,0.83
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2006,0.79
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2007,0.81
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2008,0.77
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2009,0.77
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2010,0.75
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2011,0.76
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2012,0.75
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2013,0.69
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2014,0.67
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2015,0.65
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2016,0.63
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2017,0.69
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2018,0.6
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2019,0.53
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2020,0.39
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2021,0.45
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Farm gate","t/cap","Agrifood systems","no","yes",2022,0.46
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1992,11.48
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1993,10.45
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1994,8.92
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1995,9.54
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1996,7.97
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1997,8.12
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1998,7.86
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",1999,9.69
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2000,9.1
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2001,7.73
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2002,8.01
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2003,8.78
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2004,8.28
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2005,8.56
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2006,9.21
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2007,8.8
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2008,8.16
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2009,9.06
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2010,7.77
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2011,7.8
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2012,7.87
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2013,7.79
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2014,7.04
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2015,7.33
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2016,7.71
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2017,7.05
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2018,6.63
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2019,6.98
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2020,5.17
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2021,5.34
"LSO","Lesotho","Southern Africa",NA,"Emissions per value of agricultural production","Farm gate","kg/Int$","Agrifood systems","no","yes",2022,5.78
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1992,0.68
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1993,0.67
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1994,0.65
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1995,0.62
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1996,0.61
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1997,0.64
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1998,0.55
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",1999,0.78
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2000,0.74
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2001,0.73
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2002,0.65
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2003,0.67
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2004,0.63
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2005,0.7
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2006,0.68
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2007,0.69
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2008,0.65
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2009,0.66
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2010,0.65
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2011,0.67
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2012,0.68
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2013,0.63
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2014,0.61
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2015,0.62
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2016,0.57
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2017,0.62
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2018,0.55
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2019,0.49
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2020,0.36
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2021,0.42
"LSO","Lesotho","Southern Africa",NA,"Emissions per area of agricultural land","Farm gate","t/ha","Agrifood systems","no","yes",2022,0.44
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1992,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1993,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1994,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1995,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1996,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1997,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1998,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",1999,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2000,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2001,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2002,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2003,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2004,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2005,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2006,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2007,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2008,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2009,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2010,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2011,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2012,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2013,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2014,0
"LSO","Lesotho","Southern Africa",NA,"Emissions per capita","Land Use change","t/cap","Agrifood systems","no","yes",2015,0
