"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"PRY","Paraguay","ALB","Albania","Other animal products","Natural honey","Export value","1000 USD",2019,6
"PRY","Paraguay","ALB","Albania","Other groups","Dairy products and egg products","Export value","1000 USD",2005,85
"PRY","Paraguay","ALB","Albania","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2019,2
"PRY","Paraguay","DZA","Algeria","Cereals","Cereals n.e.c.","Export value","1000 USD",2017,8
"PRY","Paraguay","DZA","Algeria","Cereals","Maize (corn)","Export value","1000 USD",2008,10111
"PRY","Paraguay","DZA","Algeria","Cereals","Maize (corn)","Export value","1000 USD",2010,22483
"PRY","Paraguay","DZA","Algeria","Cereals","Maize (corn)","Export value","1000 USD",2017,17663
"PRY","Paraguay","DZA","Algeria","Other groups","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2013,86299
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1994,26
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1997,36
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2006,39
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2011,3
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2012,4
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2013,2
"PRY","Paraguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2023,8
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",1997,2
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2000,16
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2001,3
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2002,4
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2004,3
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2005,6
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2007,1
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2010,9
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2011,27
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2012,24
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2013,17
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2014,21
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2017,4
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2018,14
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2021,2
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2022,7
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2023,13
"PRY","Paraguay","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2024,16
"PRY","Paraguay","ARG","Argentina","Cereals","Cereals n.e.c.","Export value","1000 USD",2019,2
"PRY","Paraguay","ARG","Argentina","Cereals","Cereals n.e.c.","Export value","1000 USD",2020,28
"PRY","Paraguay","ARG","Argentina","Cereals","Cereals n.e.c.","Import value","1000 USD",2002,76
"PRY","Paraguay","ARG","Argentina","Cereals","Cereals n.e.c.","Import value","1000 USD",2004,20
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",1993,18
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",2004,5540
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",2008,21462
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",2017,17206
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",2023,64753
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1992,94
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1994,265
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1996,467
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1997,174
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1998,565
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2000,2722
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2001,263
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2007,4293
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2008,4773
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2009,5802
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2010,6904
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2011,18652
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2012,24646
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2013,41785
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2014,15436
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2015,17213
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2016,10620
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2017,10711
"PRY","Paraguay","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2018,10692
