"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"BOL","Bolivia (Plurinational State of)","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2022,335
"BOL","Bolivia (Plurinational State of)","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2023,270
"BOL","Bolivia (Plurinational State of)","AGO","Angola","Cereals","Sorghum","Export value","1000 USD",2023,80
"BOL","Bolivia (Plurinational State of)","AGO","Angola","Oilseeds and oleaginous fruits","Soya beans","Export value","1000 USD",2024,15304
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2009,10
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2010,7
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2011,92
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2012,164
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2013,213
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2014,236
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2015,199
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2020,11
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2021,160
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",1995,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",1997,2
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",1998,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2000,3
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Canary seed","Import value","1000 USD",2001,8
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Cereals n.e.c.","Import value","1000 USD",1994,204
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Cereals n.e.c.","Import value","1000 USD",1995,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Cereals n.e.c.","Import value","1000 USD",1996,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Cereals n.e.c.","Import value","1000 USD",2000,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",1993,28
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Export value","1000 USD",1998,12
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1993,55
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1994,48
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1995,910
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1996,70
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1997,480
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1998,1020
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1999,1016
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2000,1115
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2001,987
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2002,769
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2003,1858
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2004,728
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2005,673
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2006,1229
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2007,3848
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2008,5316
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2009,2696
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2010,7362
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2011,30839
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2012,11912
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2013,8003
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2014,7731
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2015,10100
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2017,12904
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2018,7574
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2019,2648
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2020,10627
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2021,7671
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2022,1566
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2023,587
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2024,703
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Millet","Import value","1000 USD",1995,2
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Millet","Import value","1000 USD",2000,7
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Millet","Import value","1000 USD",2001,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Millet","Import value","1000 USD",2002,1
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Millet","Import value","1000 USD",2008,41
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",1993,18
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2001,11
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2002,14
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2010,11
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2011,7
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2013,69
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2015,84
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Oats","Import value","1000 USD",2018,3
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",1994,16
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",1995,30
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",1996,16
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",1997,15
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",1999,9
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",2000,163
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Rice","Import value","1000 USD",2002,4
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",1995,11
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",1996,143
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",1997,35
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",1998,21
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2000,6
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2004,19
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2007,269
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2008,565
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2009,528
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2014,129
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2022,713
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2023,524
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Export value","1000 USD",2024,2206
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1993,19
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1994,150
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1995,98
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1996,72
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1997,191
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1998,75
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1999,725
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2000,561
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2001,220
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2002,370
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2003,303
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2004,378
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2005,610
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2006,439
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2007,745
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2008,786
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2009,884
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2010,1167
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2011,4040
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2012,3935
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2013,3845
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2014,1632
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2015,2910
"BOL","Bolivia (Plurinational State of)","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",2017,2985
